"game","turn","roll"
"110","4","0"
"110","5","0"
"110","6","0"
"110","7","0"
"110","8","1"
"110","9","0"
"110","10","0"
"110","11","0"
"110","12","1"
"110","13","0"
"110","14","0"
"110","15","0"
"110","16","0"
"111","1","1"
"111","2","0"
"111","3","1"
"111","4","1"
"111","5","0"
"111","6","0"
"111","7","0"
"111","8","1"
"111","9","1"
"111","10","0"
"111","11","0"
"111","12","1"
"111","13","0"
"111","14","0"
"111","15","0"
"111","16","0"
"112","1","1"
"112","2","1"
"112","3","1"
"112","4","0"
"112","5","0"
"112","6","0"
"112","7","0"
"112","8","1"
"112","9","0"
"112","10","1"
"112","11","0"
"112","12","1"
"112","13","0"
"112","14","0"
"112","15","0"
"112","16","1"
"113","1","1"
"113","2","0"
"113","3","0"
"113","4","1"
"113","5","0"
"113","6","0"
"113","7","0"
"113","8","1"
"113","9","1"
"113","10","0"
"113","11","1"
"113","12","0"
"113","13","1"
"113","14","0"
"113","15","0"
"113","16","1"
"114","1","1"
"114","2","1"
"114","3","0"
"114","4","0"
"114","5","0"
"114","6","0"
"114","7","1"
"114","8","0"
"114","9","1"
"114","10","1"
"114","11","0"
"114","12","0"
"114","13","0"
"114","14","1"
"114","15","0"
"114","16","0"
"115","1","1"
"115","2","0"
"115","3","0"
"115","4","0"
"115","5","1"
"115","6","0"
"115","7","1"
"115","8","0"
"115","9","0"
"115","10","1"
"115","11","0"
"115","12","0"
"115","13","1"
"115","14","0"
"115","15","0"
"115","16","0"
"116","1","1"
"116","2","1"
"116","3","0"
"116","4","0"
"116","5","0"
"116","6","1"
"116","7","0"
"116","8","0"
"116","9","0"
"116","10","1"
"116","11","0"
"116","12","0"
"116","13","0"
"116","14","1"
"116","15","0"
"116","16","1"
"117","1","1"
"117","2","0"
"117","3","1"
"117","4","0"
"117","5","1"
"117","6","0"
"117","7","0"
"117","8","1"
"117","9","0"
"117","10","0"
"117","11","0"
"117","12","0"
"117","13","1"
"117","14","0"
"117","15","0"
"117","16","0"
"118","1","1"
"118","2","0"
"118","3","0"
"118","4","0"
"118","5","1"
"118","6","0"
"118","7","1"
"118","8","1"
"118","9","0"
"118","10","1"
"118","11","0"
"118","12","1"
"118","13","0"
"118","14","1"
"118","15","0"
"118","16","0"
"119","1","1"
"119","2","0"
"119","3","0"
"119","4","1"
"119","5","0"
"119","6","0"
"119","7","0"
"119","8","0"
"119","9","1"
"119","10","0"
"119","11","1"
"119","12","1"
"119","13","0"
"119","14","0"
"119","15","0"
"119","16","0"
"120","1","1"
"120","2","1"
"120","3","0"
"120","4","1"
"120","5","0"
"120","6","0"
"120","7","0"
"120","8","1"
"120","9","0"
"120","10","0"
"120","11","1"
"120","12","0"
"120","13","0"
"120","14","0"
"120","15","1"
"120","16","0"
"121","1","1"
"121","2","0"
"121","3","1"
"121","4","0"
"121","5","0"
"121","6","0"
"121","7","1"
"121","8","1"
"121","9","0"
"121","10","0"
"121","11","1"
"121","12","0"
"121","13","0"
"121","14","0"
"121","15","0"
"121","16","1"
"122","1","1"
"122","2","0"
"122","3","0"
"122","4","1"
"122","5","0"
"122","6","0"
"122","7","0"
"122","8","1"
"122","9","0"
"122","10","0"
"122","11","0"
"122","12","1"
"122","13","0"
"122","14","1"
"122","15","0"
"122","16","0"
"123","1","1"
"123","2","0"
"123","3","0"
"123","4","0"
"123","5","0"
"123","6","1"
"123","7","0"
"123","8","1"
"123","9","1"
"123","10","0"
"123","11","0"
"123","12","1"
"123","13","0"
"123","14","0"
"123","15","1"
"123","16","0"
"124","1","1"
"124","2","1"
"124","3","0"
"124","4","0"
"124","5","1"
"124","6","0"
"124","7","1"
"124","8","1"
"124","9","1"
"124","10","0"
"124","11","1"
"124","12","0"
"124","13","1"
"124","14","0"
"124","15","0"
"124","16","1"
"125","1","1"
"125","2","0"
"125","3","0"
"125","4","0"
"125","5","1"
"125","6","0"
"125","7","1"
"125","8","1"
"125","9","0"
"125","10","0"
"125","11","0"
"125","12","0"
"125","13","1"
"125","14","0"
"125","15","1"
"125","16","0"
"126","1","1"
"126","2","0"
"126","3","0"
"126","4","1"
"126","5","0"
"126","6","0"
"126","7","1"
"126","8","1"
"126","9","0"
"126","10","0"
"126","11","1"
"126","12","0"
"126","13","1"
"126","14","0"
"126","15","0"
"126","16","0"
"127","1","1"
"127","2","0"
"127","3","1"
"127","4","1"
"127","5","0"
"127","6","0"
"127","7","1"
"127","8","0"
"127","9","1"
"127","10","1"
"127","11","0"
"127","12","1"
"127","13","0"
"127","14","1"
"127","15","0"
"127","16","1"
"128","1","1"
"128","2","1"
"128","3","0"
"128","4","0"
"128","5","0"
"128","6","0"
"128","7","1"
"128","8","0"
"128","9","0"
"128","10","1"
"128","11","0"
"128","12","0"
"128","13","0"
"128","14","1"
"128","15","0"
"128","16","1"
"129","1","1"
"129","2","0"
"129","3","0"
"129","4","1"
"129","5","0"
"129","6","1"
"129","7","0"
"129","8","0"
"129","9","0"
"129","10","1"
"129","11","0"
"129","12","0"
"129","13","0"
"129","14","1"
"129","15","0"
"129","16","1"
"130","1","1"
"130","2","0"
"130","3","0"
"130","4","1"
"130","5","0"
"130","6","0"
"130","7","0"
"130","8","0"
"130","9","1"
"130","10","1"
"130","11","1"
"130","12","0"
"130","13","0"
"130","14","1"
"130","15","0"
"130","16","0"
"131","1","1"
"131","2","0"
"131","3","0"
"131","4","0"
"131","5","1"
"131","6","1"
"131","7","0"
"131","8","0"
"131","9","0"
"131","10","0"
"131","11","1"
"131","12","0"
"131","13","1"
"131","14","0"
"131","15","0"
"131","16","1"
"132","1","1"
"132","2","0"
"132","3","0"
"132","4","0"
"132","5","1"
"132","6","0"
"132","7","0"
"132","8","0"
"132","9","0"
"132","10","1"
"132","11","0"
"132","12","0"
"132","13","0"
"132","14","0"
"132","15","1"
"132","16","0"
"133","1","1"
"133","2","0"
"133","3","0"
"133","4","0"
"133","5","0"
"133","6","1"
"133","7","0"
"133","8","0"
"133","9","0"
"133","10","0"
"133","11","1"
"133","12","1"
"133","13","0"
"133","14","0"
"133","15","0"
"133","16","1"
"134","1","1"
"134","2","0"
"134","3","0"
"134","4","1"
"134","5","0"
"134","6","1"
"134","7","0"
"134","8","1"
"134","9","0"
"134","10","1"
"134","11","0"
"134","12","0"
"134","13","1"
"134","14","0"
"134","15","0"
"134","16","1"
"135","1","1"
"135","2","0"
"135","3","0"
"135","4","1"
"135","5","0"
"135","6","0"
"135","7","1"
"135","8","0"
"135","9","0"
"135","10","0"
"135","11","0"
"135","12","1"
"135","13","1"
"135","14","1"
"135","15","0"
"135","16","0"
"136","1","1"
"136","2","0"
"136","3","0"
"136","4","0"
"136","5","1"
"136","6","0"
"136","7","1"
"136","8","0"
"136","9","0"
"136","10","0"
"136","11","0"
"136","12","1"
"136","13","0"
"136","14","0"
"136","15","0"
"136","16","1"
"137","1","1"
"137","2","0"
"137","3","0"
"137","4","0"
"137","5","0"
"137","6","1"
"137","7","0"
"137","8","0"
"137","9","0"
"137","10","0"
"137","11","1"
"137","12","0"
"137","13","0"
"137","14","0"
"137","15","1"
"137","16","1"
"138","1","1"
"138","2","0"
"138","3","0"
"138","4","0"
"138","5","1"
"138","6","0"
"138","7","0"
"138","8","0"
"138","9","1"
"138","10","0"
"138","11","1"
"138","12","1"
"138","13","0"
"138","14","1"
"138","15","0"
"138","16","1"
"139","1","1"
"139","2","1"
"139","3","1"
"139","4","0"
"139","5","0"
"139","6","0"
"139","7","1"
"139","8","0"
"139","9","1"
"139","10","0"
"139","11","1"
"139","12","0"
"139","13","1"
"139","14","0"
"139","15","1"
"139","16","0"
"140","1","1"
"140","2","0"
"140","3","1"
"140","4","0"
"140","5","0"
"140","6","0"
"140","7","1"
"140","8","1"
"140","9","0"
"140","10","1"
"140","11","0"
"140","12","0"
"140","13","0"
"140","14","0"
"140","15","1"
"140","16","1"
"141","1","1"
"141","2","0"
"141","3","0"
"141","4","0"
"141","5","1"
"141","6","1"
"141","7","0"
"141","8","1"
"141","9","0"
"141","10","1"
"141","11","0"
"141","12","1"
"141","13","0"
"141","14","0"
"141","15","1"
"141","16","0"
"142","1","1"
"142","2","0"
"142","3","0"
"142","4","0"
"142","5","0"
"142","6","1"
"142","7","0"
"142","8","0"
"142","9","0"
"142","10","0"
"142","11","1"
"142","12","0"
"142","13","1"
"142","14","0"
"142","15","0"
"142","16","0"
"143","1","1"
"143","2","0"
"143","3","0"
"143","4","0"
"143","5","1"
"143","6","0"
"143","7","0"
"143","8","0"
"143","9","1"
"143","10","1"
"143","11","1"
"143","12","1"
"143","13","0"
"143","14","0"
"143","15","0"
"143","16","0"
"144","1","1"
"144","2","0"
"144","3","0"
"144","4","0"
"144","5","1"
"144","6","0"
"144","7","0"
"144","8","0"
"144","9","1"
"144","10","0"
"144","11","0"
"144","12","0"
"144","13","1"
"144","14","0"
"144","15","0"
"144","16","0"
"145","1","1"
"145","2","0"
"145","3","0"
"145","4","0"
"145","5","0"
"145","6","1"
"145","7","0"
"145","8","0"
"145","9","0"
"145","10","1"
"145","11","0"
"145","12","0"
"145","13","0"
"145","14","1"
"145","15","0"
"145","16","0"
"146","1","1"
"146","2","0"
"146","3","0"
"146","4","0"
"146","5","0"
"146","6","1"
"146","7","0"
"146","8","1"
"146","9","0"
"146","10","0"
"146","11","1"
"146","12","0"
"146","13","0"
"146","14","0"
"146","15","1"
"146","16","1"
"147","1","1"
"147","2","0"
"147","3","0"
"147","4","0"
"147","5","1"
"147","6","0"
"147","7","0"
"147","8","0"
"147","9","0"
"147","10","1"
"147","11","0"
"147","12","1"
"147","13","0"
"147","14","1"
"147","15","0"
"147","16","0"
"148","1","1"
"148","2","0"
"148","3","0"
"148","4","1"
"148","5","1"
"148","6","0"
"148","7","1"
"148","8","0"
"148","9","0"
"148","10","1"
"148","11","0"
"148","12","1"
"148","13","0"
"148","14","1"
"148","15","0"
"148","16","0"
"149","1","1"
"149","2","0"
"149","3","0"
"149","4","0"
"149","5","1"
"149","6","0"
"149","7","1"
"149","8","1"
"149","9","0"
"149","10","0"
"149","11","0"
"149","12","1"
"149","13","1"
"149","14","0"
"149","15","0"
"149","16","0"
"150","1","1"
"150","2","0"
"150","3","1"
"150","4","0"
"150","5","0"
"150","6","0"
"150","7","0"
"150","8","1"
"150","9","0"
"150","10","0"
"150","11","1"
"150","12","0"
"150","13","1"
"150","14","0"
"150","15","0"
"150","16","0"
"151","1","1"
"151","2","0"
"151","3","0"
"151","4","0"
"151","5","0"
"151","6","1"
"151","7","0"
"151","8","1"
"151","9","0"
"151","10","0"
"151","11","0"
"151","12","1"
"151","13","0"
"151","14","0"
"151","15","1"
"151","16","0"
"152","1","1"
"152","2","0"
"152","3","0"
"152","4","0"
"152","5","1"
"152","6","0"
"152","7","1"
"152","8","0"
"152","9","0"
"152","10","0"
"152","11","0"
"152","12","1"
"152","13","1"
"152","14","0"
"152","15","0"
"152","16","1"
"153","1","1"
"153","2","0"
"153","3","0"
"153","4","0"
"153","5","1"
"153","6","0"
"153","7","0"
"153","8","1"
"153","9","1"
"153","10","0"
"153","11","0"
"153","12","1"
"153","13","0"
"153","14","1"
"153","15","1"
"153","16","1"
"154","1","1"
"154","2","0"
"154","3","0"
"154","4","0"
"154","5","0"
"154","6","1"
"154","7","0"
"154","8","0"
"154","9","1"
"154","10","0"
"154","11","0"
"154","12","0"
"154","13","1"
"154","14","0"
"154","15","0"
"154","16","0"
"155","1","1"
"155","2","0"
"155","3","1"
"155","4","0"
"155","5","0"
"155","6","1"
"155","7","1"
"155","8","0"
"155","9","0"
"155","10","0"
"155","11","1"
"155","12","1"
"155","13","0"
"155","14","1"
"155","15","0"
"155","16","0"
"156","1","1"
"156","2","0"
"156","3","0"
"156","4","0"
"156","5","0"
"156","6","1"
"156","7","1"
"156","8","0"
"156","9","0"
"156","10","0"
"156","11","1"
"156","12","0"
"156","13","0"
"156","14","1"
"156","15","0"
"156","16","0"
"157","1","1"
"157","2","1"
"157","3","0"
"157","4","0"
"157","5","0"
"157","6","1"
"157","7","0"
"157","8","0"
"157","9","0"
"157","10","1"
"157","11","0"
"157","12","0"
"157","13","1"
"157","14","0"
"157","15","0"
"157","16","0"
"158","1","1"
"158","2","0"
"158","3","1"
"158","4","0"
"158","5","0"
"158","6","1"
"158","7","0"
"158","8","0"
"158","9","1"
"158","10","1"
"158","11","0"
"158","12","0"
"158","13","0"
"158","14","0"
"158","15","1"
"158","16","0"
"159","1","1"
"159","2","1"
"159","3","0"
"159","4","0"
"159","5","1"
"159","6","1"
"159","7","0"
"159","8","0"
"159","9","0"
"159","10","1"
"159","11","0"
"159","12","0"
"159","13","0"
"159","14","0"
"159","15","1"
"159","16","0"
"160","1","1"
"160","2","0"
"160","3","0"
"160","4","0"
"160","5","0"
"160","6","1"
"160","7","0"
"160","8","0"
"160","9","0"
"160","10","1"
"160","11","0"
"160","12","0"
"160","13","0"
"160","14","0"
"160","15","1"
"160","16","0"
"161","1","1"
"161","2","0"
"161","3","0"
"161","4","0"
"161","5","0"
"161","6","1"
"161","7","1"
"161","8","0"
"161","9","1"
"161","10","1"
"161","11","0"
"161","12","0"
"161","13","0"
"161","14","1"
"161","15","0"
"161","16","0"
"162","1","1"
"162","2","0"
"162","3","0"
"162","4","0"
"162","5","0"
"162","6","1"
"162","7","0"
"162","8","0"
"162","9","0"
"162","10","1"
"162","11","0"
"162","12","0"
"162","13","1"
"162","14","0"
"162","15","0"
"162","16","0"
"163","1","1"
"163","2","0"
"163","3","0"
"163","4","0"
"163","5","0"
"163","6","1"
"163","7","1"
"163","8","0"
"163","9","0"
"163","10","1"
"163","11","0"
"163","12","1"
"163","13","1"
"163","14","0"
"163","15","0"
"163","16","0"
"164","1","1"
"164","2","0"
"164","3","0"
"164","4","0"
"164","5","1"
"164","6","1"
"164","7","0"
"164","8","1"
"164","9","0"
"164","10","1"
"164","11","1"
"164","12","0"
"164","13","1"
"164","14","0"
"164","15","0"
"164","16","0"
"165","1","1"
"165","2","0"
"165","3","1"
"165","4","0"
"165","5","1"
"165","6","0"
"165","7","0"
"165","8","0"
"165","9","0"
"165","10","1"
"165","11","0"
"165","12","0"
"165","13","0"
"165","14","0"
"165","15","1"
"165","16","1"
"166","1","1"
"166","2","1"
"166","3","1"
"166","4","0"
"166","5","1"
"166","6","0"
"166","7","0"
"166","8","0"
"166","9","1"
"166","10","0"
"166","11","0"
"166","12","0"
"166","13","1"
"166","14","1"
"166","15","1"
"166","16","0"
"167","1","1"
"167","2","0"
"167","3","0"
"167","4","1"
"167","5","1"
"167","6","1"
"167","7","1"
"167","8","0"
"167","9","1"
"167","10","0"
"167","11","0"
"167","12","0"
"167","13","1"
"167","14","0"
"167","15","0"
"167","16","1"
"168","1","1"
"168","2","1"
"168","3","0"
"168","4","1"
"168","5","0"
"168","6","0"
"168","7","0"
"168","8","0"
"168","9","1"
"168","10","1"
"168","11","0"
"168","12","0"
"168","13","1"
"168","14","0"
"168","15","0"
"168","16","1"
"169","1","1"
"169","2","0"
"169","3","0"
"169","4","0"
"169","5","0"
"169","6","1"
"169","7","1"
"169","8","1"
"169","9","1"
"169","10","0"
"169","11","1"
"169","12","0"
"169","13","0"
"169","14","0"
"169","15","1"
"169","16","0"
"170","1","1"
"170","2","0"
"170","3","0"
"170","4","1"
"170","5","0"
"170","6","0"
"170","7","1"
"170","8","0"
"170","9","1"
"170","10","0"
"170","11","1"
"170","12","0"
"170","13","0"
"170","14","0"
"170","15","1"
"170","16","0"
"171","1","1"
"171","2","0"
"171","3","0"
"171","4","1"
"171","5","0"
"171","6","0"
"171","7","0"
"171","8","0"
"171","9","1"
"171","10","0"
"171","11","0"
"171","12","0"
"171","13","1"
"171","14","0"
"171","15","0"
"171","16","0"
"172","1","1"
"172","2","1"
"172","3","0"
"172","4","0"
"172","5","1"
"172","6","1"
"172","7","1"
"172","8","0"
"172","9","0"
"172","10","0"
"172","11","0"
"172","12","1"
"172","13","0"
"172","14","0"
"172","15","0"
"172","16","0"
"173","1","1"
"173","2","1"
"173","3","0"
"173","4","0"
"173","5","0"
"173","6","1"
"173","7","0"
"173","8","0"
"173","9","0"
"173","10","0"
"173","11","1"
"173","12","0"
"173","13","0"
"173","14","0"
"173","15","1"
"173","16","1"
"174","1","1"
"174","2","0"
"174","3","0"
"174","4","0"
"174","5","1"
"174","6","0"
"174","7","0"
"174","8","0"
"174","9","0"
"174","10","1"
"174","11","0"
"174","12","0"
"174","13","0"
"174","14","0"
"174","15","1"
"174","16","0"
"175","1","1"
"175","2","1"
"175","3","1"
"175","4","0"
"175","5","1"
"175","6","0"
"175","7","0"
"175","8","1"
"175","9","1"
"175","10","1"
"175","11","0"
"175","12","0"
"175","13","1"
"175","14","0"
"175","15","0"
"175","16","0"
"176","1","1"
"176","2","1"
"176","3","0"
"176","4","0"
"176","5","0"
"176","6","0"
"176","7","1"
"176","8","0"
"176","9","1"
"176","10","0"
"176","11","0"
"176","12","1"
"176","13","1"
"176","14","0"
"176","15","1"
"176","16","0"
"177","1","1"
"177","2","0"
"177","3","0"
"177","4","1"
"177","5","0"
"177","6","0"
"177","7","1"
"177","8","0"
"177","9","0"
"177","10","1"
"177","11","1"
"177","12","0"
"177","13","0"
"177","14","0"
"177","15","0"
"177","16","1"
"178","1","1"
"178","2","0"
"178","3","0"
"178","4","1"
"178","5","0"
"178","6","0"
"178","7","0"
"178","8","1"
"178","9","0"
"178","10","1"
"178","11","0"
"178","12","1"
"178","13","0"
"178","14","0"
"178","15","0"
"178","16","1"
"179","1","1"
"179","2","0"
"179","3","0"
"179","4","0"
"179","5","1"
"179","6","0"
"179","7","1"
"179","8","0"
"179","9","0"
"179","10","0"
"179","11","0"
"179","12","1"
"179","13","0"
"179","14","0"
"179","15","0"
"179","16","1"
"180","1","1"
"180","2","1"
"180","3","1"
"180","4","0"
"180","5","0"
"180","6","1"
"180","7","0"
"180","8","0"
"180","9","0"
"180","10","1"
"180","11","0"
"180","12","0"
"180","13","0"
"180","14","0"
"180","15","1"
"180","16","1"
"181","1","1"
"181","2","0"
"181","3","0"
"181","4","0"
"181","5","0"
"181","6","1"
"181","7","0"
"181","8","0"
"181","9","1"
"181","10","0"
"181","11","0"
"181","12","0"
"181","13","0"
"181","14","1"
"181","15","1"
"181","16","0"
"182","1","1"
"182","2","0"
"182","3","0"
"182","4","0"
"182","5","0"
"182","6","1"
"182","7","0"
"182","8","0"
"182","9","0"
"182","10","0"
"182","11","1"
"182","12","0"
"182","13","0"
"182","14","1"
"182","15","0"
"182","16","0"
"183","1","1"
"183","2","1"
"183","3","0"
"183","4","1"
"183","5","0"
"183","6","0"
"183","7","0"
"183","8","1"
"183","9","1"
"183","10","0"
"183","11","0"
"183","12","0"
"183","13","0"
"183","14","1"
"183","15","0"
"183","16","0"
"184","1","1"
"184","2","0"
"184","3","0"
"184","4","0"
"184","5","0"
"184","6","1"
"184","7","0"
"184","8","0"
"184","9","0"
"184","10","0"
"184","11","1"
"184","12","0"
"184","13","1"
"184","14","1"
"184","15","1"
"184","16","1"
"185","1","1"
"185","2","0"
"185","3","0"
"185","4","1"
"185","5","0"
"185","6","1"
"185","7","0"
"185","8","0"
"185","9","1"
"185","10","0"
"185","11","0"
"185","12","0"
"185","13","1"
"185","14","0"
"185","15","0"
"185","16","0"
"186","1","1"
"186","2","0"
"186","3","0"
"186","4","0"
"186","5","1"
"186","6","0"
"186","7","0"
"186","8","1"
"186","9","0"
"186","10","0"
"186","11","0"
"186","12","0"
"186","13","1"
"186","14","0"
"186","15","0"
"186","16","0"
"187","1","1"
"187","2","0"
"187","3","0"
"187","4","0"
"187","5","0"
"187","6","1"
"187","7","1"
"187","8","0"
"187","9","0"
"187","10","0"
"187","11","1"
"187","12","0"
"187","13","0"
"187","14","0"
"187","15","1"
"187","16","1"
"188","1","1"
"188","2","0"
"188","3","0"
"188","4","1"
"188","5","0"
"188","6","1"
"188","7","1"
"188","8","0"
"188","9","0"
"188","10","1"
"188","11","0"
"188","12","1"
"188","13","0"
"188","14","0"
"188","15","1"
"188","16","1"
"189","1","1"
"189","2","0"
"189","3","0"
"189","4","0"
"189","5","1"
"189","6","0"
"189","7","1"
"189","8","1"
"189","9","0"
"189","10","0"
"189","11","0"
"189","12","0"
"189","13","1"
"189","14","1"
"189","15","1"
"189","16","0"
"190","1","1"
"190","2","0"
"190","3","0"
"190","4","0"
"190","5","0"
"190","6","1"
"190","7","1"
"190","8","0"
"190","9","0"
"190","10","0"
"190","11","1"
"190","12","0"
"190","13","1"
"190","14","0"
"190","15","0"
"190","16","1"
"191","1","1"
"191","2","0"
"191","3","0"
"191","4","0"
"191","5","0"
"191","6","1"
"191","7","1"
"191","8","0"
"191","9","0"
"191","10","1"
"191","11","0"
"191","12","0"
"191","13","0"
"191","14","0"
"191","15","1"
"191","16","0"
"192","1","1"
"192","2","0"
"192","3","0"
"192","4","0"
"192","5","1"
"192","6","0"
"192","7","0"
"192","8","1"
"192","9","0"
"192","10","0"
"192","11","0"
"192","12","0"
"192","13","1"
"192","14","0"
"192","15","0"
"192","16","1"
"193","1","1"
"193","2","0"
"193","3","0"
"193","4","1"
"193","5","1"
"193","6","0"
"193","7","0"
"193","8","0"
"193","9","0"
"193","10","1"
"193","11","0"
"193","12","0"
"193","13","0"
"193","14","0"
"193","15","1"
"193","16","0"
"194","1","1"
"194","2","0"
"194","3","0"
"194","4","0"
"194","5","1"
"194","6","0"
"194","7","1"
"194","8","0"
"194","9","1"
"194","10","0"
"194","11","0"
"194","12","0"
"194","13","0"
"194","14","1"
"194","15","0"
"194","16","0"
"195","1","1"
"195","2","0"
"195","3","0"
"195","4","0"
"195","5","1"
"195","6","1"
"195","7","0"
"195","8","0"
"195","9","1"
"195","10","0"
"195","11","1"
"195","12","0"
"195","13","0"
"195","14","1"
"195","15","0"
"195","16","0"
"196","1","1"
"196","2","1"
"196","3","0"
"196","4","0"
"196","5","0"
"196","6","1"
"196","7","0"
"196","8","0"
"196","9","0"
"196","10","1"
"196","11","0"
"196","12","0"
"196","13","0"
"196","14","0"
"196","15","1"
"196","16","0"
"197","1","1"
"197","2","0"
"197","3","0"
"197","4","1"
"197","5","0"
"197","6","0"
"197","7","0"
"197","8","0"
"197","9","1"
"197","10","0"
"197","11","1"
"197","12","1"
"197","13","0"
"197","14","1"
"197","15","0"
"197","16","0"
"198","1","1"
"198","2","0"
"198","3","0"
"198","4","1"
"198","5","0"
"198","6","0"
"198","7","0"
"198","8","0"
"198","9","1"
"198","10","1"
"198","11","1"
"198","12","0"
"198","13","0"
"198","14","1"
"198","15","1"
"198","16","1"
"199","1","1"
"199","2","0"
"199","3","0"
"199","4","1"
"199","5","0"
"199","6","0"
"199","7","0"
"199","8","1"
"199","9","0"
"199","10","0"
"199","11","0"
"199","12","1"
"199","13","0"
"199","14","0"
"199","15","1"
"199","16","0"
"200","1","1"
"200","2","0"
"200","3","0"
"200","4","0"
"200","5","0"
"200","6","1"
"200","7","0"
"200","8","1"
"200","9","0"
"200","10","0"
"200","11","0"
"200","12","0"
"200","13","1"
"200","14","0"
"200","15","0"
"200","16","0"
"201","1","1"
"201","2","0"
"201","3","0"
"201","4","1"
"201","5","0"
"201","6","0"
"201","7","0"
"201","8","1"
"201","9","0"
"201","10","0"
"201","11","0"
"201","12","0"
"201","13","1"
"201","14","0"
"201","15","0"
"201","16","0"
"202","1","1"
"202","2","0"
"202","3","0"
"202","4","0"
"202","5","1"
"202","6","0"
"202","7","0"
"202","8","0"
"202","9","1"
"202","10","0"
"202","11","0"
"202","12","0"
"202","13","0"
"202","14","1"
"202","15","1"
"202","16","0"
"203","1","1"
"203","2","0"
"203","3","0"
"203","4","0"
